depth,cali,gr,density,nphi,res,sonic
5736,9.339,76.665,2.3429,0.3615,-999.25,99.3571
5736.5,9.3391,73.5881,2.3282,0.332,-999.25,96.8025
5737,9.3698,72.9816,2.3036,0.3216,-999.25,95.9085
5737.5,9.4723,68.7102,2.2052,0.3161,-999.25,95.4299
5738,9.5366,61.1677,2.0856,0.2731,-999.25,91.7027
5738.5,9.5246,52.628,2.1019,0.251,-999.25,89.7916
5739,9.5009,47.353,2.1368,0.2454,-999.25,89.3061
5739.5,9.3538,46.0137,2.1697,0.2538,-999.25,90.0301
5740,9.4378,44.075,2.2302,0.2524,-999.25,89.9143
5740.5,9.4365,45.1429,2.2511,0.2476,-999.25,89.4963
5741,9.4366,52.1515,2.2434,0.267,-999.25,91.1797
5741.5,9.4366,66.9943,2.237,0.2881,-999.25,93.0019
5742,9.4366,82.9231,2.23,0.3322,-999.25,96.823
5742.5,9.4366,87.8921,2.232,0.3639,-999.25,99.5686
5743,9.4366,82.1101,2.2733,0.3765,-999.25,100.6583
5743.5,9.4366,88.4611,2.3237,0.3852,-999.25,101.4137
5744,9.4368,100.0381,2.3569,0.4217,-999.25,104.5702
5744.5,9.4448,99.4413,2.3551,0.4455,-999.25,106.6373
5745,9.5481,96.2473,2.3513,0.4586,-999.25,107.772
5745.5,9.6303,96.266,2.3498,0.459,-999.25,107.8053
5746,9.7142,98.7653,2.3521,0.4806,-999.25,109.6758
5746.5,9.8771,104.306,2.3518,0.4871,-999.25,110.2371
5747,10.0004,104.2398,2.3477,0.481,-999.25,109.7108
5747.5,9.9956,103.1343,2.3456,0.4696,-999.25,108.72
5748,9.9314,98.5564,2.3356,0.4493,-999.25,106.9626
5748.5,9.9734,100.4336,2.327,0.4337,-999.25,105.609
5749,9.9729,100.3472,2.3396,0.4297,-999.25,105.265
5749.5,9.9972,97.3309,2.3465,0.4351,-999.25,105.7315
5750,10.1012,98.0774,2.3491,0.4408,-999.25,106.224
5750.5,10.2405,96.8691,2.3523,0.4349,-999.25,105.7166
5751,10.464,95.1777,2.3592,0.4269,-999.25,105.0232
5751.5,10.6061,94.3112,2.3601,0.4245,-999.25,104.815
5752,10.6737,89.3896,2.367,0.4331,-999.25,105.5591
5752.5,10.7163,84.2496,2.3618,0.4632,-999.25,108.164
5753,9.9479,91.9244,2.3271,0.4696,-999.25,108.7234
5753.5,9.996,99.1805,2.3374,0.4609,-999.25,107.9687
5754,10.4706,102.1084,2.3613,0.4412,-999.25,106.2616
5754.5,10.0156,101.0339,2.3657,0.4159,-999.25,104.0741
5755,9.5016,101.563,2.3704,0.4183,-999.25,104.2789
5755.5,9.4352,106.5306,2.376,0.4293,-999.25,105.2329
5756,9.4366,105.2528,2.3789,0.4362,-999.25,105.8253
5756.5,9.4077,99.6907,2.3818,0.4327,-999.25,105.5259
5757,9.4183,99.7582,2.3914,0.4386,-999.25,106.0334
5757.5,9.337,105.2203,2.3957,0.4447,-999.25,106.5684
5758,9.3584,105.162,2.3983,0.4386,-999.25,106.0335
5758.5,9.383,106.0586,2.395,0.4341,-999.25,105.65
5759,9.4386,108.8086,2.3898,0.4308,-999.25,105.3594
5759.5,9.4356,109.9731,2.3846,0.4263,-999.25,104.9751
5760,9.4757,107.7281,2.3804,0.4146,-999.25,103.9619
5760.5,9.5359,101.0338,2.3815,0.405,-999.25,103.1307
5761,9.5342,98.8939,2.3849,0.3974,-999.25,102.4675
5761.5,9.5342,99.1657,2.387,0.3941,-999.25,102.1845
5762,9.5342,99.5244,2.3859,0.4006,-999.25,102.7471
5762.5,9.5345,98.9268,2.3821,0.3958,-999.25,102.3277
5763,9.5525,96.8117,2.3925,0.3876,-999.25,101.6198
5763.5,9.6375,98.3402,2.4052,0.3945,-999.25,102.214
5764,9.7309,102.3369,2.3992,0.4017,-999.25,102.8434
5764.5,9.7293,103.915,2.3927,0.4175,-999.25,104.211
5765,9.7293,105.04,2.3882,0.434,-999.25,105.6372
5765.5,9.7308,104.5971,2.381,0.4334,-999.25,105.5911
5766,9.6738,101.3554,2.3786,0.4379,-999.25,105.9759
5766.5,9.5404,99.5652,2.3806,0.4359,-999.25,105.8073
5767,9.9814,103.3213,2.3777,0.437,-999.25,105.898
5767.5,9.9308,100.5526,2.365,0.4342,-999.25,105.6573
5768,9.9208,98.1046,2.3678,0.4177,-999.25,104.2291
5768.5,10.0573,95.3083,2.3736,0.4215,-999.25,104.5552
5769,9.8265,97.1544,2.3562,0.4484,-999.25,106.8879
5769.5,9.7275,99.6677,2.3415,0.4728,-999.25,108.9999
5770,9.7295,97.4636,2.3428,0.4861,-999.25,110.1543
5770.5,9.7295,94.9457,2.3443,0.4952,-999.25,110.9405
5771,9.7295,93.4446,2.35,0.5028,-999.25,111.5956
5771.5,9.7296,95.494,2.3244,0.5106,-999.25,112.2738
5772,9.7349,98.7427,2.3247,0.4986,-999.25,111.2293
5772.5,9.8443,100.04,2.3656,0.4635,-999.25,108.1965
5773,9.7252,100.5556,2.3845,0.4554,-999.25,107.4952
5773.5,9.7295,102.8376,2.3708,0.467,-999.25,108.4989
5774,9.7295,101.838,2.3498,0.4866,-999.25,110.1932
5774.5,9.7295,98.1303,2.352,0.503,-999.25,111.6177
5775,9.7295,96.8811,2.3553,0.5002,-999.25,111.3733
5775.5,9.7295,96.4607,2.3504,0.4956,-999.25,110.9775
5776,9.7295,98.8163,2.3572,0.4959,-999.25,110.9994
5776.5,9.7295,105.0033,2.3662,0.4808,-999.25,109.6936
5777,9.7295,104.228,2.3682,0.4736,-999.25,109.0718
5777.5,9.7295,101.9387,2.3676,0.4589,-999.25,107.7972
5778,9.7297,105.2143,2.3644,0.445,-999.25,106.589
5778.5,9.7411,107.3992,2.3627,0.4332,-999.25,105.5677
5779,9.8281,107.7203,2.3639,0.4301,-999.25,105.3026
5779.5,9.827,106.639,2.3635,0.4283,-999.25,105.1454
5780,9.8271,100.4539,2.3718,0.4365,-999.25,105.8551
5780.5,9.8271,93.4016,2.3703,0.4656,-999.25,108.3757
5781,9.8271,95.2908,2.3526,0.4814,-999.25,109.7456
5781.5,9.8271,93.2492,2.3325,0.4888,-999.25,110.3849
5782,9.8271,91.1456,2.3082,0.5154,-999.25,112.6879
5782.5,9.8266,92.5192,2.2896,0.5033,-999.25,111.6379
5783,9.844,96.2843,2.3204,0.4609,-999.25,107.9648
5783.5,9.7989,96.2325,2.3684,0.4432,-999.25,106.4354
5784,9.6308,95.0137,2.3836,0.4432,-999.25,106.439
5784.5,9.634,95.6996,2.3801,0.4406,-999.25,106.2119
5785,9.6111,98.9592,2.371,0.4382,-999.25,106.004
5785.5,9.9365,98.7653,2.3693,0.4414,-999.25,106.2826
5786,9.7218,99.9656,2.3642,0.4514,-999.25,107.148
5786.5,9.7307,99.4887,2.3654,0.457,-999.25,107.6298
5787,9.7295,97.4767,2.3683,0.4537,-999.25,107.3445
5787.5,9.7295,96.6883,2.3581,0.4688,-999.25,108.6566
5788,9.7295,95.0594,2.3359,0.49,-999.25,110.4848
5788.5,9.7295,99.6452,2.3413,0.4817,-999.25,109.7729
5789,9.7292,101.6244,2.3666,0.4575,-999.25,107.676
5789.5,9.7227,99.0426,2.3662,0.4495,-999.25,106.9809
5790,9.6304,93.5208,2.3643,0.4421,-999.25,106.3373
5790.5,9.633,87.7491,2.3561,0.3947,-999.25,102.2321
5791,9.5853,85.6636,2.3358,0.3211,-999.25,95.8592
5791.5,9.4893,80.4229,2.3295,0.2643,-999.25,90.9451
5792,9.45,86.9165,2.3427,0.2443,-999.25,89.2071
5792.5,9.5532,103.6097,2.3566,0.3065,-999.25,94.5955
5793,9.6999,108.9872,2.3541,0.4018,-999.25,102.8536
5793.5,9.8287,105.9393,2.3546,0.4162,-999.25,104.0964
5794,9.8252,106.1352,2.3592,0.4315,-999.25,105.4186
5794.5,9.8824,103.5162,2.3737,0.4635,-999.25,108.1978
5795,9.9243,100.5885,2.363,0.4819,-999.25,109.7881
5795.5,10.008,98.2805,2.293,0.4904,-999.25,110.5217
5796,10.1594,96.3652,2.246,0.4868,-999.25,110.2139
5796.5,10.0726,93.9796,2.2753,0.4726,-999.25,108.9784
5797,10.3382,95.0415,2.3423,0.4675,-999.25,108.5393
5797.5,11.0317,97.5833,2.3577,0.4696,-999.25,108.7211
5798,10.0171,96.8627,2.3734,0.4572,-999.25,107.65
5798.5,10.0175,98.4378,2.3857,0.4454,-999.25,106.6272
5799,10.0223,97.6182,2.3794,0.4415,-999.25,106.2888
5799.5,10.067,95.3866,2.3615,0.4434,-999.25,106.4505
5800,10.1205,95.7733,2.3518,0.436,-999.25,105.8159
5800.5,10.144,98.1734,2.3618,0.4446,-999.25,106.5548
5801,10.1585,97.5442,2.3507,0.4733,-999.25,109.0395
5801.5,10.7918,91.7248,2.3095,0.5025,-999.25,111.5683
5802,11.0021,82.386,2.2745,0.5407,-999.25,114.8795
5802.5,11.0053,75.7398,2.2771,0.5649,-999.25,116.9784
5803,11.0896,76.1402,2.2958,0.5743,-999.25,117.7919
5803.5,11.1003,76.984,2.2762,0.5791,-999.25,118.2054
5804,11.3019,80.4568,2.2281,0.577,-999.25,118.0188
5804.5,12.2896,84.0396,2.2332,0.5619,-999.25,116.7123
5805,13.0516,83.1765,2.2596,0.5623,-999.25,116.7497
5805.5,13.036,77.1502,2.2691,0.5489,-999.25,115.5913
5806,13.1321,78.1103,2.2638,0.5522,-999.25,115.8752
5806.5,14.4671,81.818,2.2487,0.5613,-999.25,116.6593
5807,12.6032,80.9554,2.2565,0.551,-999.25,115.7686
5807.5,12.9856,78.3464,2.2855,0.5325,-999.25,114.1731
5808,15.5926,77.412,2.308,0.5472,-999.25,115.4454
5808.5,16.1888,73.7626,2.3001,0.5626,-999.25,116.7735
5809,12.4838,74.163,2.3166,0.5469,-999.25,115.4192
5809.5,12.5857,75.0454,2.312,0.5555,-999.25,116.1628
5810,14.1505,73.9441,2.2608,0.5848,-999.25,118.7002
5810.5,15.2292,70.6297,2.2353,0.5928,-999.25,119.3881
5811,13.9142,68.2699,2.2386,0.6042,-999.25,120.383
5811.5,12.6892,70.2869,2.2456,0.5957,-999.25,119.6445
5812,13.6944,74.7595,2.2627,0.5727,-999.25,117.6541
5812.5,13.5364,78.3389,2.279,0.5582,-999.25,116.399
5813,12.2952,77.9448,2.27,0.5506,-999.25,115.7339
5813.5,11.2126,75.3483,2.2488,0.5849,-999.25,118.7112
5814,11.975,77.696,2.2658,0.5835,-999.25,118.5882
5814.5,13.2299,83.6525,2.3101,0.5424,-999.25,115.0305
5815,12.5554,86.0498,2.3488,0.5032,-999.25,111.6359
5815.5,11.1452,86.415,2.3668,0.5036,-999.25,111.6626
5816,11.368,86.2081,2.3706,0.513,-999.25,112.4782
5816.5,10.743,89.2673,2.3644,0.5128,-999.25,112.4592
5817,10.4597,89.1501,2.3518,0.5027,-999.25,111.5879
5817.5,10.5998,90.2816,2.3487,0.5046,-999.25,111.7573
5818,10.5811,88.4625,2.3487,0.5298,-999.25,113.9345
5818.5,10.3161,86.7352,2.347,0.5495,-999.25,115.6383
5819,10.2493,87.5605,2.3446,0.5457,-999.25,115.3141
5819.5,10.0926,90.258,2.3474,0.547,-999.25,115.4257
5820,10.0943,88.5768,2.3553,0.5561,-999.25,116.2099
5820.5,10.1644,88.9019,2.345,0.5578,-999.25,116.3637
5821,10.1308,91.1196,2.3334,0.5595,-999.25,116.5068
5821.5,10.0243,92.1553,2.3499,0.5499,-999.25,115.6729
5822,9.9378,93.7225,2.3679,0.5358,-999.25,114.455
5822.5,9.9488,93.3562,2.3671,0.5295,-999.25,113.9136
5823,10.0307,92.7347,2.3638,0.5248,-999.25,113.5029
5823.5,9.7083,92.6229,2.3647,0.524,-999.25,113.4348
5824,9.5383,92.8536,2.3673,0.5323,-999.25,114.1539
5824.5,9.4292,93.385,2.369,0.5322,-999.25,114.1472
5825,9.3747,92.9699,2.3665,0.5239,-999.25,113.4212
5825.5,9.5956,92.4639,2.3604,0.511,-999.25,112.3062
5826,9.5399,89.2846,2.3654,0.485,-999.25,110.0583
5826.5,9.5632,86.9413,2.3787,0.4886,-999.25,110.3652
5827,9.5059,86.2672,2.3765,0.5129,-999.25,112.4741
5827.5,9.4482,87.952,2.3522,0.5291,-999.25,113.8725
5828,9.4703,91.0453,2.3575,0.5414,-999.25,114.9436
5828.5,9.3685,93.6311,2.4074,0.5411,-999.25,114.9153
5829,9.3244,93.528,2.4059,0.5327,-999.25,114.1856
5829.5,9.3043,90.5569,2.377,0.5294,-999.25,113.9004
5830,9.34,86.3629,2.3469,0.5227,-999.25,113.3237
5830.5,9.337,86.5388,2.3272,0.4978,-999.25,111.1639
5831,9.3461,88.8373,2.3334,0.4819,-999.25,109.7854
5831.5,9.4613,90.0271,2.3537,0.48,-999.25,109.6227
5832,9.4887,89.8656,2.3663,0.4967,-999.25,111.0652
5832.5,9.3928,88.7019,2.3633,0.5141,-999.25,112.5789
5833,9.1385,92.5283,2.3605,0.5235,-999.25,113.3896
5833.5,9.044,97.8547,2.3595,0.5289,-999.25,113.8598
5834,9.0605,99.6212,2.3474,0.5206,-999.25,113.1358
5834.5,8.9295,99.3352,2.3365,0.5097,-999.25,112.1927
5835,8.8486,98.3919,2.3377,0.5073,-999.25,111.9905
5835.5,8.8494,98.7343,2.3467,0.5012,-999.25,111.4557
5836,8.9055,98.3016,2.3624,0.4942,-999.25,110.855
5836.5,8.952,97.911,2.3715,0.5005,-999.25,111.4006
5837,8.8839,97.6361,2.3657,0.508,-999.25,112.0506
5837.5,8.85,93.8336,2.3594,0.5108,-999.25,112.2933
5838,8.851,88.7168,2.3548,0.523,-999.25,113.3476
5838.5,8.851,91.8777,2.3485,0.5214,-999.25,113.2039
5839,8.8513,96.1081,2.3461,0.5081,-999.25,112.0565
5839.5,8.8579,98.3913,2.3536,0.5099,-999.25,112.2147
5840,8.9067,98.1601,2.353,0.5172,-999.25,112.8463
5840.5,8.8844,95.729,2.3482,0.5146,-999.25,112.6194
5841,8.938,94.8436,2.3578,0.5046,-999.25,111.749
5841.5,8.7952,94.8374,2.3696,0.499,-999.25,111.2684
5842,8.6644,93.0462,2.3749,0.4857,-999.25,110.1149
5842.5,8.7002,90.3245,2.4087,0.4586,-999.25,107.7688
5843,8.699,86.5681,2.4054,0.4321,-999.25,105.4753
5843.5,8.6568,84.0136,2.3637,0.4165,-999.25,104.124
5844,8.5713,86.3944,2.325,0.4019,-999.25,102.8584
5844.5,8.5716,90.2112,2.3298,0.406,-999.25,103.2096
5845,8.6544,93.1337,2.3496,0.4242,-999.25,104.7864
5845.5,8.7553,96.5263,2.3427,0.4533,-999.25,107.3074
5846,8.7505,95.2432,2.3162,0.4783,-999.25,109.4758
5846.5,8.7683,96.0891,2.3166,0.4961,-999.25,111.0188
5847,8.8688,93.4035,2.3304,0.5016,-999.25,111.4891
5847.5,8.8755,94.1444,2.3468,0.5067,-999.25,111.9339
5848,9.3433,95.1573,2.3599,0.5101,-999.25,112.233
5848.5,9.3116,96.6769,2.371,0.5024,-999.25,111.5587
5849,9.4455,99.9694,2.383,0.4861,-999.25,110.1519
5849.5,9.5484,102.6752,2.3853,0.4889,-999.25,110.3917
5850,9.5094,100.148,2.3858,0.4962,-999.25,111.0221
5850.5,9.4353,98.4765,2.3831,0.4952,-999.25,110.9404
5851,9.4382,100.1129,2.3848,0.4874,-999.25,110.2656
5851.5,9.3812,99.0535,2.3946,0.4823,-999.25,109.8229
5852,9.3811,93.2628,2.3869,0.4772,-999.25,109.3795
5852.5,9.4403,94.7271,2.3507,0.4736,-999.25,109.0648
5853,9.4333,94.5655,2.354,0.4659,-999.25,108.3976
5853.5,9.3357,93.9682,2.3688,0.4674,-999.25,108.5338
5854,9.3452,91.4842,2.3769,0.4785,-999.25,109.4949
5854.5,9.4261,88.9528,2.3826,0.4843,-999.25,109.9916
5855,9.4709,89.2918,2.3798,0.4932,-999.25,110.7619
5855.5,9.5235,89.7056,2.3695,0.509,-999.25,112.1328
5856,9.44,95.5784,2.3634,0.5081,-999.25,112.0565
5856.5,9.4834,92.9307,2.3585,0.5052,-999.25,111.8039
5857,9.5361,86.2682,2.3465,0.5107,-999.25,112.2801
5857.5,9.5386,87.9839,2.3484,0.507,-999.25,111.9608
5858,9.6108,93.3768,2.3742,0.4897,-999.25,110.4619
5858.5,9.6041,97.2495,2.3987,0.4793,-999.25,109.5637
5859,9.6984,100.8295,2.3853,0.4856,-999.25,110.1069
5859.5,9.7307,99.4896,2.386,0.4817,-999.25,109.7659
5860,9.743,101.1964,2.3904,0.4699,-999.25,108.7464
5860.5,9.8279,100.9964,2.4001,0.4627,-999.25,108.1278
5861,9.8261,99.3808,2.4171,0.4451,-999.25,106.5998
5861.5,10.0068,99.6223,2.4236,0.4291,-999.25,105.2128
5862,10.1232,97.4772,2.4257,0.3791,-999.25,100.8813
5862.5,10.119,92.9644,2.4244,0.3253,-999.25,96.2267
5863,10.1496,88.3872,2.4204,0.303,-999.25,94.2949
5863.5,10.2243,85.0617,2.4262,0.2872,-999.25,92.9224
5864,10.3781,86.1492,2.4318,0.2749,-999.25,91.8636
5864.5,10.5258,85.2404,2.4343,0.2585,-999.25,90.4395
5865,10.6729,82.0841,2.4285,0.2566,-999.25,90.2732
5865.5,10.7493,82.7793,2.4211,0.2552,-999.25,90.1566
5866,10.8931,84.2974,2.4175,0.2477,-999.25,89.5076
5866.5,10.8707,84.0297,2.4078,0.2446,-999.25,89.2384
5867,10.8794,84.2652,2.4082,0.2403,-999.25,88.8681
5867.5,10.8743,84.9408,2.4175,0.2357,-999.25,88.4646
5868,10.9022,84.3796,2.4245,0.2343,-999.25,88.3464
5868.5,10.9007,83.068,2.4186,0.2351,-999.25,88.412
5869,10.8992,83.1297,2.408,0.2381,-999.25,88.6706
5869.5,10.7513,84.3361,2.4121,0.2477,-999.25,89.5043
5870,9.8821,85.0369,2.4247,0.2573,-999.25,90.3358
5870.5,9.8138,87.2214,2.4287,0.2672,-999.25,91.1931
5871,9.7316,87.1644,2.4156,0.2665,-999.25,91.133
5871.5,9.796,83.0552,2.3825,0.2582,-999.25,90.412
5872,9.9732,79.9191,2.3594,0.2541,-999.25,90.0562
5872.5,10.0773,81.4693,2.3729,0.257,-999.25,90.3115
5873,10.1214,85.178,2.4034,0.2683,-999.25,91.2854
5873.5,10.1209,79.8855,2.371,0.2739,-999.25,91.7776
5874,10.0946,67.6422,2.2526,0.2804,-999.25,92.336
5874.5,9.85,59.7046,2.1414,0.2789,-999.25,92.2102
5875,9.5659,53.4562,2.0899,0.2677,-999.25,91.2329
5875.5,9.5223,48.8882,2.0807,0.2541,-999.25,90.0595
5876,9.4352,46.756,2.0628,0.2502,-999.25,89.7239
5876.5,9.4369,45.6485,2.0279,0.2543,-999.25,90.0798
5877,9.4366,42.7061,2.0328,0.2542,-999.25,90.0706
5877.5,9.4399,42.9776,2.0763,0.2573,-999.25,90.3371
5878,9.413,45.0974,2.1655,0.2662,-999.25,91.1077
5878.5,9.2603,50.9496,2.1481,0.2736,-999.25,91.7436
5879,9.4859,56.0815,2.0966,0.2763,-999.25,91.9839
5879.5,9.6097,55.5347,2.0612,0.2826,-999.25,92.5309
5880,9.5611,54.2832,2.0509,0.2757,-999.25,91.9285
5880.5,9.5618,50.2811,2.0614,0.2398,-999.25,88.8196
5881,9.661,46.3819,2.0962,0.2062,-999.25,85.9144
5881.5,9.8275,45.4793,2.1289,0.2007,-999.25,85.4359
5882,9.9626,42.5997,2.1394,0.1965,-999.25,85.0739
5882.5,10.0235,42.8166,2.1376,0.2012,-999.25,85.4781
5883,10.1194,45.4355,2.1425,0.2149,-999.25,86.6606
5883.5,10.1192,44.698,2.1586,0.2116,-999.25,86.3768
5884,10.1786,43.5501,2.156,0.2007,-999.25,85.4384
5884.5,10.3123,45.2488,2.1461,0.1891,-999.25,84.4329
5885,10.3335,47.449,2.1427,0.1933,-999.25,84.7936
5885.5,10.4077,49.2499,2.1435,0.2076,-999.25,86.0351
5886,10.5989,56.6563,2.1491,0.2337,-999.25,88.2915
5886.5,10.5862,66.8821,2.1684,0.2832,-999.25,92.5823
5887,10.3105,75.449,2.1674,0.345,-999.25,97.9285
5887.5,10.1627,86.7932,2.2279,0.3728,-999.25,100.3403
5888,10.1194,96.5651,2.328,0.3867,-999.25,101.5446
5888.5,10.0926,101.4715,2.3914,0.4113,-999.25,103.6768
5889,9.9918,102.932,2.3969,0.4309,-999.25,105.3691
5889.5,9.9164,104.2386,2.3914,0.4358,-999.25,105.7957
5890,9.8282,105.2719,2.3679,0.439,-999.25,106.0683
5890.5,9.8601,104.5935,2.3604,0.4329,-999.25,105.547
5891,9.9174,100.4172,2.372,0.4121,-999.25,103.7453
5891.5,9.8759,97.3555,2.3866,0.3801,-999.25,100.9744
5892,9.9259,92.8258,2.3988,0.3463,-999.25,98.0428
5892.5,9.9244,89.0903,2.4077,0.3326,-999.25,96.8598
5893,9.9247,87.5981,2.4104,0.3374,-999.25,97.2734
5893.5,9.9247,86.3807,2.4081,0.3333,-999.25,96.9208
5894,9.9247,88.8915,2.3989,0.3352,-999.25,97.0835
5894.5,9.9247,96.2726,2.3834,0.3546,-999.25,98.7663
5895,9.9247,102.0482,2.3669,0.3961,-999.25,102.3528
5895.5,9.9247,105.977,2.3451,0.4431,-999.25,106.4258
5896,9.9248,110.1362,2.3273,0.4706,-999.25,108.8045
5896.5,9.9279,110.0659,2.3233,0.4857,-999.25,110.1119
5897,9.9816,107.9928,2.3198,0.49,-999.25,110.4902
5897.5,9.9234,105.1019,2.3113,0.5008,-999.25,111.4254
5898,9.9251,101.2961,2.2976,0.52,-999.25,113.0851
5898.5,9.9199,102.1177,2.2979,0.5199,-999.25,113.0746
5899,10.0513,102.8361,2.3015,0.5181,-999.25,112.9179
5899.5,9.9212,104.4557,2.3022,0.5201,-999.25,113.0951
5900,9.8249,105.9575,2.3081,0.5027,-999.25,111.5854
5900.5,9.8271,103.5832,2.3222,0.4666,-999.25,108.4616
5901,9.8271,103.6312,2.3375,0.4328,-999.25,105.5382
5901.5,9.8252,102.9693,2.3488,0.4244,-999.25,104.8088
5902,9.8846,99.8632,2.3613,0.4091,-999.25,103.4808
5902.5,9.9261,92.2439,2.3727,0.374,-999.25,100.4413
5903,9.9247,93.4249,2.38,0.3428,-999.25,97.742
5903.5,9.9247,97.4788,2.3872,0.3337,-999.25,96.9524
5904,9.9247,95.0028,2.3929,0.354,-999.25,98.7075
5904.5,9.9285,88.0098,2.3967,0.3526,-999.25,98.5924
5905,9.8027,85.8763,2.3804,0.3245,-999.25,96.1556
5905.5,9.7267,88.7384,2.3444,0.3251,-999.25,96.2037
5906,9.7295,87.8918,2.353,0.3321,-999.25,96.8122
5906.5,9.7175,85.4001,2.3821,0.3156,-999.25,95.3828
5907,10.1141,81.5532,2.3992,0.3008,-999.25,94.1034
5907.5,12.0998,81.992,2.4074,0.3075,-999.25,94.6852
5908,11.9276,84.5321,2.4166,0.3063,-999.25,94.5836
5908.5,9.9919,84.3708,2.4149,0.3012,-999.25,94.1359
5909,10.0279,84.4805,2.3996,0.3064,-999.25,94.5894
5909.5,9.9919,81.7923,2.3793,0.3048,-999.25,94.4488
5910,9.8914,76.4224,2.3609,0.2836,-999.25,92.6147
5910.5,9.8234,77.9115,2.355,0.2692,-999.25,91.3648
5911,9.8967,81.1292,2.369,0.2874,-999.25,92.9414
5911.5,9.7985,80.8962,2.3583,0.3179,-999.25,95.5841
5912,9.6272,85.8242,2.2743,0.3361,-999.25,97.1585
5912.5,9.6319,91.4864,2.2057,0.374,-999.25,100.4401
5913,9.6319,91.1287,2.1792,0.4432,-999.25,106.4321
5913.5,9.6319,85.7663,2.1621,0.4431,-999.25,106.4229
5914,9.6319,80.0845,2.1299,0.3955,-999.25,102.305
5914.5,9.6317,73.8375,2.1198,0.3578,-999.25,99.0403
5915,9.6334,74.6195,2.1292,0.3531,-999.25,98.6344
5915.5,9.5864,74.4273,2.1367,0.3583,-999.25,99.0808
5916,9.6154,76.5234,2.1523,0.3676,-999.25,99.8912
5916.5,9.5871,89.0431,2.2265,0.3904,-999.25,101.8638
5917,9.3351,102.2188,2.3403,0.4224,-999.25,104.632
5917.5,9.3413,101.7978,2.3882,0.4443,-999.25,106.5313
5918,9.2749,96.6911,2.3777,0.4502,-999.25,107.0424
5918.5,9.3581,91.1437,2.3687,0.4272,-999.25,105.0506
5919,9.5032,87.9142,2.3752,0.392,-999.25,102.0042
5919.5,9.68,86.0698,2.3848,0.3938,-999.25,102.1613
5920,9.7371,86.1984,2.3899,0.4135,-999.25,103.8626
5920.5,9.8196,88.2754,2.372,0.4549,-999.25,107.4492
5921,9.9162,90.2035,2.3355,0.5062,-999.25,111.8951
5921.5,10.0068,88.9276,2.3081,0.5402,-999.25,114.8326
5922,10.0866,89.153,2.292,0.5564,-999.25,116.2384
5922.5,10.469,89.6769,2.2979,0.5486,-999.25,115.5642
5923,10.3575,95.7381,2.3189,0.5288,-999.25,113.8465
5923.5,10.2379,101.6504,2.3402,0.5059,-999.25,111.8672
5924,10.2157,104.8841,2.3384,0.5066,-999.25,111.9246
5924.5,10.2405,101.6311,2.3277,0.5207,-999.25,113.1516
5925,10.595,95.4291,2.3198,0.5392,-999.25,114.7529
5925.5,10.5219,92.6268,2.3082,0.5537,-999.25,116.0012
5926,10.5964,89.8378,2.2846,0.5688,-999.25,117.312
5926.5,10.9507,84.9042,2.2632,0.5798,-999.25,118.2639
5927,11.1241,81.8013,2.2522,0.5897,-999.25,119.1213
5927.5,11.2832,83.3283,2.2545,0.5948,-999.25,119.5676
5928,11.3741,87.1135,2.2705,0.5863,-999.25,118.8295
5928.5,11.9465,88.9777,2.2957,0.5745,-999.25,117.8068
5929,13.1518,88.9413,2.3132,0.5754,-999.25,117.8803
5929.5,12.7839,88.0173,2.3093,0.5693,-999.25,117.3603
5930,11.4181,89.6669,2.296,0.5604,-999.25,116.5883
5930.5,11.4695,94.8589,2.2831,0.5619,-999.25,116.7171
5931,11.5771,97.9778,2.2625,0.5542,-999.25,116.0523
5931.5,11.9651,97.8355,2.2671,0.54,-999.25,114.817
5932,11.8402,95.0695,2.303,0.5273,-999.25,113.718
5932.5,10.9262,92.1165,2.3199,0.5204,-999.25,113.1171
5933,10.9563,95.0734,2.3042,0.5141,-999.25,112.5773
5933.5,10.8646,99.8556,2.2931,0.5091,-999.25,112.1451
5934,10.5026,100.6932,2.2934,0.5101,-999.25,112.232
5934.5,10.4246,101.017,2.2944,0.5165,-999.25,112.7874
5935,10.3817,100.7054,2.2959,0.5093,-999.25,112.1638
5935.5,10.1834,100.184,2.3053,0.5114,-999.25,112.3414
5936,10.0207,99.2724,2.3154,0.526,-999.25,113.6029
5936.5,10.0541,100.0778,2.3186,0.5352,-999.25,114.4049
5937,9.9543,101.6074,2.3173,0.5387,-999.25,114.7088
5937.5,9.8303,99.3493,2.3151,0.5487,-999.25,115.57
5938,9.7806,94.5906,2.3206,0.5584,-999.25,116.4109
5938.5,9.7302,90.6904,2.3303,0.5514,-999.25,115.8019
5939,9.674,89.9965,2.342,0.5385,-999.25,114.691
5939.5,9.6438,88.5402,2.3618,0.5443,-999.25,115.1928
5940,9.6303,87.7224,2.3784,0.5416,-999.25,114.9584
5940.5,9.6319,87.1388,2.3703,0.5307,-999.25,114.0111
5941,9.6319,85.2372,2.3555,0.519,-999.25,112.998
5941.5,9.6319,83.0256,2.3593,0.5133,-999.25,112.509
5942,9.6319,84.3437,2.3658,0.5077,-999.25,112.0255
5942.5,9.6319,88.4664,2.3694,0.4996,-999.25,111.3236
5943,9.6335,88.0722,2.371,0.5024,-999.25,111.5641
5943.5,9.5694,85.3632,2.365,0.5109,-999.25,112.3027
5944,9.435,85.551,2.3711,0.5102,-999.25,112.2353
