depth,cali,gr,density,nphi,res,sonic
9137,-999.25,148.464,-999.25,-999.25,1.7479,-999.25
9137.5,-999.25,150.6857,-999.25,-999.25,1.7457,-999.25
9138,-999.25,151.0786,-999.25,-999.25,1.7548,-999.25
9138.5,-999.25,150.4854,-999.25,-999.25,1.7598,-999.25
9139,-999.25,150.5233,-999.25,-999.25,1.8065,-999.25
9139.5,-999.25,151.3002,-999.25,-999.25,1.8229,-999.25
9140,-999.25,148.8365,-999.25,-999.25,1.7512,-999.25
9140.5,-999.25,144.6419,-999.25,-999.25,1.7383,-999.25
9141,-999.25,139.0421,-999.25,-999.25,1.7837,-999.25
9141.5,-999.25,136.2597,-999.25,-999.25,1.7953,-999.25
9142,-999.25,135.4429,-999.25,-999.25,1.8128,-999.25
9142.5,-999.25,136.3413,-999.25,-999.25,1.8199,-999.25
9143,-999.25,137.9662,-999.25,-999.25,1.8232,-999.25
9143.5,-999.25,138.783,-999.25,-999.25,1.8257,-999.25
9144,-999.25,136.5901,-999.25,-999.25,1.8259,-999.25
9144.5,-999.25,131.6977,-999.25,-999.25,1.8838,-999.25
9145,-999.25,126.3083,-999.25,-999.25,1.8968,-999.25
9145.5,-999.25,125.882,-999.25,-999.25,1.8801,-999.25
9146,-999.25,128.3182,-999.25,-999.25,1.8696,-999.25
9146.5,-999.25,136.1177,-999.25,-999.25,1.8676,-999.25
9147,-999.25,143.1659,-999.25,-999.25,1.8263,-999.25
9147.5,-999.25,149.1405,-999.25,-999.25,1.808,-999.25
9148,-999.25,149.7691,-999.25,-999.25,1.7776,-999.25
9148.5,-999.25,150.1815,-999.25,-999.25,1.7526,-999.25
9149,-999.25,152.3174,-999.25,-999.25,1.7476,-999.25
9149.5,-999.25,154.9548,-999.25,-999.25,1.6858,-999.25
9150,-999.25,150.2452,-999.25,-999.25,1.6777,-999.25
9150.5,-999.25,143.3818,-999.25,-999.25,1.7096,-999.25
9151,-999.25,137.7128,-999.25,-999.25,1.7153,-999.25
9151.5,-999.25,138.4121,-999.25,-999.25,1.7382,-999.25
9152,-999.25,139.3907,-999.25,-999.25,1.7466,-999.25
9152.5,-999.25,138.5523,-999.25,-999.25,1.8262,-999.25
9153,-999.25,137.3053,-999.25,-999.25,1.8634,-999.25
9153.5,-999.25,136.8714,-999.25,-999.25,1.8322,-999.25
9154,-999.25,137.2741,-999.25,-999.25,1.8169,-999.25
9154.5,-999.25,138.0546,-999.25,-999.25,1.7407,-999.25
9155,-999.25,138.886,-999.25,-999.25,1.6858,-999.25
9155.5,-999.25,137.666,-999.25,-999.25,1.6848,-999.25
9156,-999.25,135.7819,-999.25,-999.25,1.7196,-999.25
9156.5,-999.25,137.0742,-999.25,-999.25,1.7235,-999.25
9157,-999.25,141.6324,-999.25,-999.25,1.6129,-999.25
9157.5,-999.25,144.2582,-999.25,-999.25,1.5889,-999.25
9158,-999.25,141.744,-999.25,-999.25,1.6307,-999.25
9158.5,-999.25,137.1716,-999.25,-999.25,1.6473,-999.25
9159,-999.25,135.6151,-999.25,-999.25,1.7381,-999.25
9159.5,-999.25,136.149,-999.25,-999.25,1.7924,-999.25
9160,-999.25,135.1887,-999.25,-999.25,1.7791,-999.25
9160.5,-999.25,130.9373,-999.25,-999.25,1.7683,-999.25
9161,-999.25,130.0043,-999.25,-999.25,1.7655,-999.25
9161.5,-999.25,131.9393,-999.25,-999.25,1.8211,-999.25
9162,-999.25,135.5026,-999.25,-999.25,1.8349,-999.25
9162.5,-999.25,135.1886,-999.25,-999.25,1.7257,-999.25
9163,-999.25,136.9125,-999.25,-999.25,1.6883,-999.25
9163.5,-999.25,141.8498,-999.25,-999.25,1.6188,-999.25
9164,-999.25,147.5259,-999.25,-999.25,1.5776,-999.25
9164.5,-999.25,149.3089,-999.25,-999.25,1.6278,-999.25
9165,-999.25,148.5485,-999.25,-999.25,1.6751,-999.25
9165.5,-999.25,145.8326,-999.25,-999.25,1.6759,-999.25
9166,-999.25,143.0447,-999.25,-999.25,1.7656,-999.25
9166.5,-999.25,140.4216,-999.25,-999.25,1.776,-999.25
9167,-999.25,138.5652,-999.25,-999.25,1.7996,-999.25
9167.5,-999.25,137.7556,-999.25,-999.25,1.8051,-999.25
9168,-999.25,137.0297,-999.25,-999.25,1.7606,-999.25
9168.5,-999.25,137.1731,-999.25,-999.25,1.7355,-999.25
9169,-999.25,137.4111,-999.25,-999.25,1.7259,-999.25
9169.5,-999.25,137.7116,-999.25,-999.25,1.7171,-999.25
9170,-999.25,137.9839,-999.25,-999.25,1.7144,-999.25
9170.5,-999.25,142.3768,-999.25,-999.25,1.7286,-999.25
9171,-999.25,146.8156,-999.25,-999.25,1.7327,-999.25
9171.5,-999.25,144.0034,-999.25,-999.25,1.7098,-999.25
9172,-999.25,136.4243,-999.25,-999.25,1.6202,-999.25
9172.5,-999.25,129.7535,-999.25,-999.25,1.7506,-999.25
9173,-999.25,130.4873,-999.25,-999.25,1.8012,-999.25
9173.5,-999.25,130.9162,-999.25,-999.25,1.7832,-999.25
9174,-999.25,130.1191,-999.25,-999.25,1.7741,-999.25
9174.5,-999.25,128.7653,-999.25,-999.25,1.7537,-999.25
9175,-999.25,128.1931,-999.25,-999.25,1.7367,-999.25
9175.5,-999.25,130.8161,-999.25,-999.25,1.7327,-999.25
9176,-999.25,130.6506,-999.25,-999.25,1.6704,-999.25
9176.5,-999.25,126.6372,-999.25,-999.25,1.6542,-999.25
9177,-999.25,121.7587,-999.25,-999.25,1.5989,-999.25
9177.5,-999.25,120.655,-999.25,-999.25,1.5641,-999.25
9178,-999.25,125.7402,-999.25,-999.25,1.5601,-999.25
9178.5,-999.25,128.827,-999.25,-999.25,1.594,-999.25
9179,-999.25,131.8658,-999.25,-999.25,1.5955,-999.25
9179.5,-999.25,131.6156,-999.25,-999.25,1.6467,-999.25
9180,-999.25,130.641,-999.25,-999.25,1.6689,-999.25
9180.5,-999.25,125.6672,-999.25,-999.25,1.742,-999.25
9181,-999.25,122.4943,-999.25,-999.25,1.8067,-999.25
9181.5,-999.25,120.2869,-999.25,-999.25,1.8179,-999.25
9182,-999.25,121.8484,-999.25,-999.25,1.7872,-999.25
9182.5,-999.25,122.6803,-999.25,-999.25,1.7846,-999.25
9183,-999.25,125.7191,-999.25,-999.25,1.8669,-999.25
9183.5,-999.25,127.5605,-999.25,-999.25,1.8769,-999.25
9184,-999.25,128.9365,-999.25,-999.25,1.8412,-999.25
9184.5,-999.25,124.5074,-999.25,-999.25,1.8339,-999.25
9185,-999.25,126.4268,-999.25,-999.25,1.7415,-999.25
9185.5,-999.25,131.2716,-999.25,-999.25,1.7189,-999.25
9186,-999.25,133.2066,-999.25,-999.25,1.6489,-999.25
9186.5,-999.25,131.0089,-999.25,-999.25,1.6413,-999.25
9187,-999.25,126.5798,-999.25,-999.25,1.6362,-999.25
9187.5,-999.25,135.5812,-999.25,-999.25,1.6161,-999.25
9188,-999.25,140.9875,-999.25,-999.25,1.6795,-999.25
9188.5,-999.25,144.8575,-999.25,-999.25,1.6545,-999.25
9189,-999.25,143.7392,-999.25,-999.25,1.6456,-999.25
9189.5,-999.25,145.0269,-999.25,-999.25,1.7541,-999.25
9190,-999.25,148.209,-999.25,-999.25,1.7693,-999.25
9190.5,-999.25,144.6038,-999.25,-999.25,1.691,-999.25
9191,-999.25,140.3181,-999.25,-999.25,1.6544,-999.25
9191.5,-999.25,136.448,-999.25,-999.25,1.6303,-999.25
9192,-999.25,139.4113,-999.25,-999.25,1.6359,-999.25
9192.5,-999.25,144.6718,-999.25,-999.25,1.6362,-999.25
9193,-999.25,145.0637,-999.25,-999.25,1.7308,-999.25
9193.5,-999.25,142.1225,-999.25,-999.25,1.6825,-999.25
9194,-999.25,133.2601,-999.25,-999.25,1.6637,-999.25
9194.5,-999.25,127.8944,-999.25,-999.25,1.8769,-999.25
9195,-999.25,129.5427,-999.25,-999.25,1.8092,-999.25
9195.5,-999.25,135.8669,-999.25,-999.25,1.775,-999.25
9196,-999.25,142.6467,-999.25,-999.25,1.8619,-999.25
9196.5,-999.25,150.4767,-999.25,-999.25,1.8655,-999.25
9197,-999.25,158.4043,-999.25,-999.25,1.8219,-999.25
9197.5,-999.25,157.4188,-999.25,-999.25,1.7401,-999.25
9198,-999.25,148.7575,-999.25,-999.25,1.6994,-999.25
9198.5,-999.25,140.4583,-999.25,-999.25,1.6856,-999.25
9199,-999.25,140.6193,-999.25,-999.25,1.6715,-999.25
9199.5,-999.25,141.1783,-999.25,-999.25,1.6931,-999.25
9200,-999.25,144.664,-999.25,-999.25,1.7071,-999.25
9200.5,-999.25,150.0465,-999.25,-999.25,1.724,-999.25
9201,-999.25,154.5536,-999.25,-999.25,1.7262,-999.25
9201.5,-999.25,154.6657,-999.25,-999.25,1.7904,-999.25
9202,-999.25,153.651,-999.25,-999.25,1.7618,-999.25
9202.5,-999.25,153.9886,-999.25,-999.25,1.756,-999.25
9203,-999.25,155.1234,-999.25,-999.25,1.6663,-999.25
9203.5,-999.25,155.9947,-999.25,-999.25,1.6654,-999.25
9204,-999.25,153.9469,-999.25,-999.25,1.7466,-999.25
9204.5,-999.25,150.0458,-999.25,-999.25,1.7763,-999.25
9205,-999.25,145.0525,-999.25,-999.25,1.7866,-999.25
9205.5,-999.25,142.1122,-999.25,-999.25,1.8013,-999.25
9206,-999.25,143.3717,-999.25,-999.25,1.8031,-999.25
9206.5,-999.25,146.7167,-999.25,-999.25,1.7924,-999.25
9207,-999.25,151.9442,-999.25,-999.25,1.8696,-999.25
9207.5,-999.25,155.1138,-999.25,-999.25,1.9075,-999.25
9208,-999.25,155.2964,-999.25,-999.25,1.7636,-999.25
9208.5,-999.25,153.251,-999.25,-999.25,1.7438,-999.25
9209,-999.25,149.5561,-999.25,-999.25,1.7489,-999.25
9209.5,-999.25,147.2951,-999.25,-999.25,1.7494,-999.25
9210,-999.25,142.2127,-999.25,-999.25,1.7786,-999.25
9210.5,-999.25,136.4904,-999.25,-999.25,1.7789,-999.25
9211,-999.25,134.3724,-999.25,-999.25,1.6269,-999.25
9211.5,-999.25,137.8064,-999.25,-999.25,1.6592,-999.25
9212,-999.25,143.3752,-999.25,-999.25,1.6759,-999.25
9212.5,-999.25,145.7655,-999.25,-999.25,1.6945,-999.25
9213,-999.25,143.4927,-999.25,-999.25,1.7053,-999.25
9213.5,-999.25,140.289,-999.25,-999.25,1.6815,-999.25
9214,-999.25,145.2771,-999.25,-999.25,1.6637,-999.25
9214.5,-999.25,146.5089,-999.25,-999.25,1.6983,-999.25
9215,-999.25,147.8849,-999.25,-999.25,1.7318,-999.25
9215.5,-999.25,137.9231,-999.25,-999.25,1.7086,-999.25
9216,-999.25,134.1193,-999.25,-999.25,1.6919,-999.25
9216.5,-999.25,131.5834,-999.25,-999.25,1.7707,-999.25
9217,-999.25,132.4147,-999.25,-999.25,1.8329,-999.25
9217.5,-999.25,132.6871,-999.25,-999.25,1.7862,-999.25
9218,-999.25,133.9193,-999.25,-999.25,1.7598,-999.25
9218.5,-999.25,135.023,-999.25,-999.25,1.7943,-999.25
9219,-999.25,135.8543,-999.25,-999.25,1.813,-999.25
9219.5,-999.25,137.526,-999.25,-999.25,1.8537,-999.25
9220,-999.25,142.0195,-999.25,-999.25,1.879,-999.25
9220.5,-999.25,148.2665,-999.25,-999.25,1.7428,-999.25
9221,-999.25,151.7687,-999.25,-999.25,1.6936,-999.25
9221.5,-999.25,150.2542,-999.25,-999.25,1.7278,-999.25
9222,-999.25,147.4615,-999.25,-999.25,1.7466,-999.25
9222.5,-999.25,143.9529,-999.25,-999.25,1.7466,-999.25
9223,-999.25,141.8414,-999.25,-999.25,1.7466,-999.25
9223.5,-999.25,140.4654,-999.25,-999.25,1.7551,-999.25
9224,-999.25,141.4506,-999.25,-999.25,1.7579,-999.25
9224.5,-999.25,143.4784,-999.25,-999.25,1.727,-999.25
9225,-999.25,147.1718,-999.25,-999.25,1.7198,-999.25
9225.5,-999.25,149.8387,-999.25,-999.25,1.7722,-999.25
9226,-999.25,149.0529,-999.25,-999.25,1.7099,-999.25
9226.5,-999.25,145.2161,-999.25,-999.25,1.7026,-999.25
9227,-999.25,140.7161,-999.25,-999.25,1.7327,-999.25
9227.5,-999.25,139.1693,-999.25,-999.25,1.8339,-999.25
9228,-999.25,139.026,-999.25,-999.25,1.7423,-999.25
9228.5,-999.25,135.7837,-999.25,-999.25,1.7017,-999.25
9229,-999.25,131.3508,-999.25,-999.25,1.7171,-999.25
9229.5,-999.25,126.6432,-999.25,-999.25,1.7311,-999.25
9230,-999.25,124.8878,-999.25,-999.25,1.7336,-999.25
9230.5,-999.25,124.3287,-999.25,-999.25,1.6576,-999.25
9231,-999.25,125.5511,-999.25,-999.25,1.651,-999.25
9231.5,-999.25,127.4377,-999.25,-999.25,1.6945,-999.25
9232,-999.25,131.3268,-999.25,-999.25,1.8009,-999.25
9232.5,-999.25,135.0598,-999.25,-999.25,1.7992,-999.25
9233,-999.25,138.3851,-999.25,-999.25,1.7878,-999.25
9233.5,-999.25,139.4211,-999.25,-999.25,1.7827,-999.25
9234,-999.25,139.0445,-999.25,-999.25,1.8733,-999.25
9234.5,-999.25,139.7587,-999.25,-999.25,1.9572,-999.25
9235,-999.25,141.47,-999.25,-999.25,1.9698,-999.25
9235.5,-999.25,142.8499,-999.25,-999.25,1.9952,-999.25
9236,-999.25,142.7274,-999.25,-999.25,2.0038,-999.25
9236.5,-999.25,141.7671,-999.25,-999.25,1.9,-999.25
9237,-999.25,139.9068,-999.25,-999.25,1.8562,-999.25
9237.5,-999.25,137.6523,-999.25,-999.25,1.6486,-999.25
9238,-999.25,136.3429,-999.25,-999.25,1.5468,-999.25
9238.5,-999.25,137.0396,-999.25,-999.25,1.3481,-999.25
9239,-999.25,138.7024,-999.25,-999.25,1.2126,-999.25
9239.5,-999.25,139.1347,-999.25,-999.25,1.1619,-999.25
9240,-999.25,138.6317,-999.25,-999.25,1.2669,-999.25
9240.5,-999.25,138.3735,-999.25,-999.25,1.3208,-999.25
9241,-999.25,138.9785,-999.25,-999.25,1.3438,-999.25
9241.5,-999.25,139.9532,-999.25,-999.25,1.3624,-999.25
9242,-999.25,140.3046,-999.25,-999.25,1.3682,-999.25
9242.5,-999.25,140.1609,-999.25,-999.25,1.4286,-999.25
9243,-999.25,140.8685,-999.25,-999.25,1.4516,-999.25
9243.5,-999.25,142.567,-999.25,-999.25,1.5572,-999.25
9244,-999.25,145.2415,-999.25,-999.25,1.6408,-999.25
9244.5,-999.25,147.7638,-999.25,-999.25,1.6507,-999.25
9245,-999.25,150.1144,-999.25,-999.25,1.7615,-999.25
9245.5,-999.25,149.2303,-999.25,-999.25,1.7963,-999.25
9246,-999.25,145.7281,-999.25,-999.25,1.7546,-999.25
9246.5,-999.25,143.1261,-999.25,-999.25,1.7272,-999.25
9247,-999.25,144.3206,-999.25,-999.25,1.7268,-999.25
9247.5,-999.25,148.0473,-999.25,-999.25,1.7264,-999.25
9248,-999.25,147.9384,-999.25,-999.25,1.7262,-999.25
9248.5,-999.25,145.4983,-999.25,-999.25,1.7224,-999.25
9249,-999.25,140.619,-999.25,-999.25,1.7198,-999.25
9249.5,-999.25,136.8446,-999.25,-999.25,1.7159,-999.25
9250,-999.25,133.8059,-999.25,-999.25,1.7121,-999.25
9250.5,-999.25,134.5099,-999.25,-999.25,1.7107,-999.25
9251,-999.25,137.1252,-999.25,-999.25,1.7198,-999.25
9251.5,-999.25,139.6619,-999.25,-999.25,1.7253,-999.25
9252,-999.25,139.9819,-999.25,-999.25,1.7535,-999.25
9252.5,-999.25,139.5662,-999.25,-999.25,1.7817,-999.25
9253,-999.25,141.1874,-999.25,-999.25,1.7934,-999.25
9253.5,-999.25,143.38,-999.25,-999.25,1.8062,-999.25
9254,-999.25,143.8398,-999.25,-999.25,1.814,-999.25
9254.5,-999.25,141.3835,-999.25,-999.25,1.8506,-999.25
9255,-999.25,138.4881,-999.25,-999.25,1.8867,-999.25
9255.5,-999.25,138.6482,-999.25,-999.25,1.8874,-999.25
9256,-999.25,140.2719,-999.25,-999.25,1.8196,-999.25
9256.5,-999.25,143.4168,-999.25,-999.25,1.7914,-999.25
9257,-999.25,146.1225,-999.25,-999.25,1.8101,-999.25
9257.5,-999.25,147.5037,-999.25,-999.25,1.8266,-999.25
9258,-999.25,146.5527,-999.25,-999.25,1.8269,-999.25
9258.5,-999.25,144.4744,-999.25,-999.25,1.8377,-999.25
9259,-999.25,142.1134,-999.25,-999.25,1.841,-999.25
9259.5,-999.25,140.0484,-999.25,-999.25,1.7891,-999.25
9260,-999.25,139.908,-999.25,-999.25,1.7655,-999.25
9260.5,-999.25,142.2638,-999.25,-999.25,1.8202,-999.25
9261,-999.25,141.7121,-999.25,-999.25,1.8626,-999.25
9261.5,-999.25,136.2488,-999.25,-999.25,1.8717,-999.25
9262,-999.25,129.0534,-999.25,-999.25,1.7957,-999.25
9262.5,-999.25,128.7881,-999.25,-999.25,1.7655,-999.25
9263,-999.25,134.0555,-999.25,-999.25,1.7999,-999.25
9263.5,-999.25,142.0845,-999.25,-999.25,1.8281,-999.25
9264,-999.25,147.6172,-999.25,-999.25,1.8329,-999.25
9264.5,-999.25,148.5854,-999.25,-999.25,1.8119,-999.25
9265,-999.25,146.5048,-999.25,-999.25,1.8061,-999.25
9265.5,-999.25,143.7791,-999.25,-999.25,1.8117,-999.25
9266,-999.25,143.5545,-999.25,-999.25,1.8155,-999.25
9266.5,-999.25,144.1135,-999.25,-999.25,1.8159,-999.25
9267,-999.25,141.9812,-999.25,-999.25,1.9017,-999.25
9267.5,-999.25,139.0798,-999.25,-999.25,1.9312,-999.25
9268,-999.25,136.8373,-999.25,-999.25,1.9221,-999.25
9268.5,-999.25,137.2662,-999.25,-999.25,1.916,-999.25
9269,-999.25,138.5036,-999.25,-999.25,1.9146,-999.25
9269.5,-999.25,139.2267,-999.25,-999.25,1.9133,-999.25
9270,-999.25,139.9239,-999.25,-999.25,1.9128,-999.25
9270.5,-999.25,140.4926,-999.25,-999.25,1.9647,-999.25
9271,-999.25,144.353,-999.25,-999.25,1.9923,-999.25
9271.5,-999.25,149.7332,-999.25,-999.25,1.9599,-999.25
9272,-999.25,150.4141,-999.25,-999.25,1.9327,-999.25
9272.5,-999.25,145.1634,-999.25,-999.25,1.9322,-999.25
9273,-999.25,142.9846,-999.25,-999.25,1.9638,-999.25
9273.5,-999.25,147.0052,-999.25,-999.25,1.9675,-999.25
9274,-999.25,151.8558,-999.25,-999.25,1.8003,-999.25
9274.5,-999.25,151.6839,-999.25,-999.25,1.7934,-999.25
9275,-999.25,149.3332,-999.25,-999.25,1.846,-999.25
9275.5,-999.25,150.0537,-999.25,-999.25,1.8603,-999.25
9276,-999.25,151.5731,-999.25,-999.25,1.8882,-999.25
9276.5,-999.25,153.0925,-999.25,-999.25,1.9,-999.25
9277,-999.25,153.0541,-999.25,-999.25,1.8445,-999.25
9277.5,-999.25,153.4403,-999.25,-999.25,1.8058,-999.25
9278,-999.25,154.5439,-999.25,-999.25,1.8012,-999.25
9278.5,-999.25,153.3964,-999.25,-999.25,1.7476,-999.25
9279,-999.25,151.0751,-999.25,-999.25,1.7327,-999.25
9279.5,-999.25,147.205,-999.25,-999.25,1.7178,-999.25
9280,-999.25,147.1216,-999.25,-999.25,1.7098,-999.25
9280.5,-999.25,148.0963,-999.25,-999.25,1.7265,-999.25
9281,-999.25,145.045,-999.25,-999.25,1.7383,-999.25
9281.5,-999.25,138.3925,-999.25,-999.25,1.6733,-999.25
9282,-999.25,135.4711,-999.25,-999.25,1.6371,-999.25
9282.5,-999.25,139.626,-999.25,-999.25,1.6397,-999.25
9283,-999.25,143.9576,-999.25,-999.25,1.6413,-999.25
9283.5,-999.25,143.1381,-999.25,-999.25,1.6316,-999.25
9284,-999.25,141.4115,-999.25,-999.25,1.6253,-999.25
9284.5,-999.25,141.7813,-999.25,-999.25,1.6294,-999.25
9285,-999.25,144.9406,-999.25,-999.25,1.6311,-999.25
9285.5,-999.25,147.4985,-999.25,-999.25,1.6556,-999.25
9286,-999.25,146.891,-999.25,-999.25,1.6594,-999.25
9286.5,-999.25,143.7317,-999.25,-999.25,1.662,-999.25
9287,-999.25,133.815,-999.25,-999.25,1.7116,-999.25
9287.5,-999.25,126.6824,-999.25,-999.25,1.741,-999.25
9288,-999.25,126.1377,-999.25,-999.25,1.7143,-999.25
9288.5,-999.25,134.9656,-999.25,-999.25,1.7053,-999.25
9289,-999.25,145.0565,-999.25,-999.25,1.6549,-999.25
9289.5,-999.25,144.3087,-999.25,-999.25,1.6439,-999.25
9290,-999.25,140.137,-999.25,-999.25,1.6812,-999.25
9290.5,-999.25,135.5789,-999.25,-999.25,1.6848,-999.25
9291,-999.25,135.58,-999.25,-999.25,1.6944,-999.25
9291.5,-999.25,136.2824,-999.25,-999.25,1.6945,-999.25
9292,-999.25,137.4901,-999.25,-999.25,1.8021,-999.25
9292.5,-999.25,139.0681,-999.25,-999.25,1.8002,-999.25
9293,-999.25,140.3672,-999.25,-999.25,1.7992,-999.25
9293.5,-999.25,140.5355,-999.25,-999.25,1.8691,-999.25
9294,-999.25,143.8465,-999.25,-999.25,1.9011,-999.25
9294.5,-999.25,144.6609,-999.25,-999.25,1.8776,-999.25
9295,-999.25,143.0752,-999.25,-999.25,1.8707,-999.25
9295.5,-999.25,137.8291,-999.25,-999.25,1.9216,-999.25
9296,-999.25,137.0917,-999.25,-999.25,1.929,-999.25
9296.5,-999.25,141.2468,-999.25,-999.25,1.7814,-999.25
9297,-999.25,145.9482,-999.25,-999.25,1.7645,-999.25
9297.5,-999.25,144.9736,-999.25,-999.25,1.9128,-999.25
9298,-999.25,144.9465,-999.25,-999.25,1.9322,-999.25
9298.5,-999.25,145.2188,-999.25,-999.25,1.7398,-999.25
9299,-999.25,151.4539,-999.25,-999.25,1.7226,-999.25
9299.5,-999.25,151.7725,-999.25,-999.25,1.7837,-999.25
9300,-999.25,151.0845,-999.25,-999.25,1.7306,-999.25
9300.5,-999.25,151.5002,-999.25,-999.25,1.7089,-999.25
9301,-999.25,154.172,-999.25,-999.25,1.6736,-999.25
9301.5,-999.25,151.9503,-999.25,-999.25,1.6663,-999.25
9302,-999.25,147.3434,-999.25,-999.25,1.6793,-999.25
9302.5,-999.25,143.3443,-999.25,-999.25,1.6795,-999.25
9303,-999.25,141.9683,-999.25,-999.25,1.6499,-999.25
9303.5,-999.25,140.3401,-999.25,-999.25,1.6629,-999.25
9304,-999.25,135.5393,-999.25,-999.25,1.6698,-999.25
9304.5,-999.25,132.6295,-999.25,-999.25,1.6616,-999.25
9305,-999.25,128.6305,-999.25,-999.25,1.6585,-999.25
9305.5,-999.25,136.1669,-999.25,-999.25,1.7655,-999.25
9306,-999.25,144.7384,-999.25,-999.25,1.646,-999.25
9306.5,-999.25,147.5048,-999.25,-999.25,1.54,-999.25
9307,-999.25,145.0415,-999.25,-999.25,1.529,-999.25
9307.5,-999.25,143.1065,-999.25,-999.25,1.7448,-999.25
9308,-999.25,144.8998,-999.25,-999.25,1.7035,-999.25
9308.5,-999.25,144.8998,-999.25,-999.25,1.6919,-999.25
9309,-999.25,143.7132,-999.25,-999.25,1.6295,-999.25
9309.5,-999.25,142.7832,-999.25,-999.25,1.6564,-999.25
9310,-999.25,139.8735,-999.25,-999.25,1.6654,-999.25
9310.5,-999.25,136.1597,-999.25,-999.25,1.699,-999.25
9311,-999.25,134.7374,-999.25,-999.25,1.7636,-999.25
9311.5,-999.25,140.5425,-999.25,-999.25,1.775,-999.25
9312,-999.25,147.7511,-999.25,-999.25,1.7281,-999.25
9312.5,-999.25,155.3622,-999.25,-999.25,1.6786,-999.25
9313,-999.25,152.2162,-999.25,-999.25,1.647,-999.25
9313.5,-999.25,146.3102,-999.25,-999.25,1.6456,-999.25
9314,-999.25,138.526,-999.25,-999.25,1.557,-999.25
9314.5,-999.25,133.7886,-999.25,-999.25,1.5833,-999.25
9315,-999.25,138.4718,-999.25,-999.25,1.6086,-999.25
9315.5,-999.25,145.009,-999.25,-999.25,1.5587,-999.25
9316,-999.25,150.6851,-999.25,-999.25,1.5437,-999.25
9316.5,-999.25,147.5441,-999.25,-999.25,1.4265,-999.25
9317,-999.25,143.115,-999.25,-999.25,1.4738,-999.25
9317.5,-999.25,140.1946,-999.25,-999.25,1.479,-999.25
9318,-999.25,138.9391,-999.25,-999.25,1.4566,-999.25
9318.5,-999.25,142.3456,-999.25,-999.25,1.5336,-999.25
9319,-999.25,148.4481,-999.25,-999.25,1.5808,-999.25
9319.5,-999.25,153.0323,-999.25,-999.25,1.5825,-999.25
9320,-999.25,152.6645,-999.25,-999.25,1.5987,-999.25
9320.5,-999.25,150.6765,-999.25,-999.25,1.5686,-999.25
9321,-999.25,151.2156,-999.25,-999.25,1.5662,-999.25
9321.5,-999.25,153.294,-999.25,-999.25,1.5657,-999.25
9322,-999.25,153.4902,-999.25,-999.25,1.6442,-999.25
9322.5,-999.25,150.1795,-999.25,-999.25,1.6542,-999.25
9323,-999.25,144.5127,-999.25,-999.25,1.6415,-999.25
9323.5,-999.25,139.5246,-999.25,-999.25,1.6413,-999.25
9324,-999.25,141.2837,-999.25,-999.25,1.6843,-999.25
9324.5,-999.25,145.4311,-999.25,-999.25,1.6848,-999.25
9325,-999.25,145.4311,-999.25,-999.25,1.7262,-999.25
9325.5,-999.25,144.3328,-999.25,-999.25,1.7217,-999.25
9326,-999.25,145.0208,-999.25,-999.25,1.7189,-999.25
9326.5,-999.25,146.1297,-999.25,-999.25,1.7959,-999.25
9327,-999.25,142.2661,-999.25,-999.25,1.8051,-999.25
9327.5,-999.25,135.9769,-999.25,-999.25,1.7272,-999.25
9328,-999.25,133.4919,-999.25,-999.25,1.7177,-999.25
9328.5,-999.25,134.8593,-999.25,-999.25,1.7116,-999.25
9329,-999.25,137.5507,-999.25,-999.25,1.7241,-999.25
9329.5,-999.25,140.55,-999.25,-999.25,1.7355,-999.25
9330,-999.25,141.6767,-999.25,-999.25,1.7365,-999.25
9330.5,-999.25,141.82,-999.25,-999.25,1.7373,-999.25
9331,-999.25,141.8595,-999.25,-999.25,1.7257,-999.25
9331.5,-999.25,141.2868,-999.25,-999.25,1.7158,-999.25
9332,-999.25,140.3121,-999.25,-999.25,1.7153,-999.25
9332.5,-999.25,137.8274,-999.25,-999.25,1.6957,-999.25
9333,-999.25,135.0747,-999.25,-999.25,1.6919,-999.25
9333.5,-999.25,136.0104,-999.25,-999.25,1.7904,-999.25
9334,-999.25,139.8712,-999.25,-999.25,1.7609,-999.25
9334.5,-999.25,145.5029,-999.25,-999.25,1.7362,-999.25
9335,-999.25,148.0359,-999.25,-999.25,1.7308,-999.25
9335.5,-999.25,151.2372,-999.25,-999.25,1.8329,-999.25
9336,-999.25,154.0479,-999.25,-999.25,1.846,-999.25
9336.5,-999.25,149.844,-999.25,-999.25,1.7645,-999.25
9337,-999.25,143.0593,-999.25,-999.25,1.7776,-999.25
9337.5,-999.25,138.4082,-999.25,-999.25,1.7885,-999.25
9338,-999.25,140.9495,-999.25,-999.25,1.7668,-999.25
9338.5,-999.25,143.1118,-999.25,-999.25,1.7541,-999.25
9339,-999.25,142.5024,-999.25,-999.25,1.7765,-999.25
9339.5,-999.25,140.4499,-999.25,-999.25,1.7924,-999.25
9340,-999.25,139.1046,-999.25,-999.25,1.8104,-999.25
9340.5,-999.25,137.1197,-999.25,-999.25,1.8219,-999.25
9341,-999.25,135.9902,-999.25,-999.25,1.8051,-999.25
9341.5,-999.25,138.1866,-999.25,-999.25,1.7973,-999.25
9342,-999.25,141.562,-999.25,-999.25,1.7834,-999.25
9342.5,-999.25,145.6537,-999.25,-999.25,1.776,-999.25
9343,-999.25,146.6393,-999.25,-999.25,1.7279,-999.25
